,0,1,2,3,4,5,,,,,,
7968,호스트분이 엄청 친절하시고 피드백이 매우 빠릅니다.,호스트는 매우 친절하고 피드백이 매우 빠릅니다.,4.7,0.934767604,-82.7354126,-3.74851656,,,,,,
7969,"네이버는 메일을 더 오래 보관해, 쪽지를 더 오래 보관해?",휴지통이랑 스팸메일함 중 학회 메일이 어디 있었니?,0.3,0.682512999,-194.4220581,-8.773926735,,,,,,
7970,국민이 생활 속에서 체감할 수 있는 정책을 만들기 위해 방송통신 국민정책참여단이 출범한다.,국민들이 생활 속에서 느낄 수 있는 정책을 만들기 위해 방송과 통신을 위한 국가 정책 참여 단체가 출범할 예정입니다.,3.7,0.877369881,-122.6067657,-5.597097874,,,,,,
7971,네이버 메일이랑 다음 메일이랑 비교했을 때 어느 쪽이 저장공간이 더 많이 남았니?,다음이랑 네이버 메일 중에 어디가 더 용량이 많이 남았지?,3.5,0.912411034,-99.60073853,-4.505115986,,,,,,
7972,정부는 확진자 172명까지 응시할 병상을 확보했다.,정부는 최대 172명의 확진 환자를 위한 침대를 확보했습니다.,3.5,0.793091893,-158.2935791,-7.205327034,,,,,,
7973,저쪽 안방에 불 안 꺼지게 해줘,로봇 청소기 조작하는 방법을 알려줘,0,0.265177488,-298.2657471,-13.48324299,,,,,,
7974,공간이 커서 샤워 또는 씻을 때 편합니다.,넓은 공간은 샤워나 세탁에 편리합니다.,3.3,0.870642066,-122.5310211,-5.596933842,,,,,,
7975,정말 친절한 호스트! 세심한 배려와 빠른 응답 어느 하나 빠짐이 없었다,모든곳에 호스트의 세심한 배려가 있었다,2.3,0.808659673,-141.7668457,-6.523972034,,,,,,
7976,우선 인공지능 반도체 플래그십 프로젝트를 통해 세계 최고 수준의 인공지능 반도체 독자 개발로 글로벌 기술 리더십 확보를 위한 설계·소자·공정 기술혁신을 추진한다.,"데이터를 개방한 ‘네이버’는 스타트업과 벤처기업의 인공지능 개발을 돕는 한편, 세계 최고 수준의 인공지능 로봇기술을 개발했습니다.",1.2,0.611098289,-222.8644409,-10.00628471,,,,,,
7977,내일 출장 가는 시간이 어떻게 돼?,언제 내일 출장 가니?,4,0.824348688,-135.9091187,-6.198589325,,,,,,
7978,다만 오래된 집이라 창문이 방음이 안돼요!,오래된 느낌이 정말 매력적인 집이었습니다.,1.1,0.495588899,-239.3362122,-10.67415524,,,,,,
7979,"세계보건기구(WHO)가 2020년 3월 11일 세계적 대유행 감염병으로 선언한 코로나19의 기하급수적 확산과 심각성을 인식하며,",과세특례는 2020년 1월 1일 이후 받은 배당소득부터 적용하며 12월 31일까지 한시 운영한다.,0,0.140901268,-317.6210632,-14.83939075,,,,,,
7980,받은메일함 말고 보낸메일함의 메일을 주기적으로 백업하세요.,"학회 홍보 메일이 더 자주 오나, 저널 홍보 메일이 더 자주 오나?",0.3,0.499198198,-234.291214,-10.72789097,,,,,,
7981,언제 교수님 면담하기로 되어 있니?,교수님 언제 뵙기로 했나?,3.7,0.785934627,-147.2215881,-6.741315842,,,,,,
7982,아무때나 약속을 잡지 말고 회사 출장을 고려해보렴.,회사 출장을 까먹지 말고 고려해서 약속을 잡아주십시오.,3.5,0.822673321,-137.033432,-6.209706783,,,,,,
7983,그리고 사진보다 집이 크고 복층에 있는 침대방이 굉장히 아늑해요!,그리고 호스트는 사진에 있는 사람이 아니더라구요,0.1,0.381534934,-258.9612427,-11.77782345,,,,,,
7984,베니스와 그 주변 지역을 여행하기는 아주 좋은 곳 같습니다.,그곳은 베니스와 그 주변 지역을 여행하기에 아주 좋은 장소입니다.,4.3,0.970457733,-58.65114594,-2.654314756,,,,,,
7985,넓은 방을 원하시는 분들은 다른곳으로 가는게 좋을거같습니다.,"큰 방을 원하신다면, 다른 곳으로 가시는 것이 좋을 것 같습니다.",4.3,0.9143067,-93.93148041,-4.305253506,,,,,,
7986,"숙소가 지하라는 사실이 맘에 안들었다,",숙소가 지하에 있다는 사실이 마음에 들지 않았어요.,4,0.908452749,-95.43579102,-4.35366106,,,,,,
7987,아침에 약속한 시간에 해주셨던 조식도 정말 최고!,아침에는 간단한 빵이랑 요플레 제공해주세요.,0.7,0.65798223,-203.9085083,-9.345588684,,,,,,
7988,바르셀로나 여행이 너무 좋았던 기억으로 남는건 이 숙소의 영향도 큰것 같습니다.,호스트 덕분에 비엔나 여행이 즐거운 기억으로 남았습니다.,1.8,0.756915092,-152.1463013,-6.953139782,,,,,,
7989,베란다에서 보는 밖 모습이 정말 좋았습니다!,베란다 밖에서 당신을 만나서 정말 좋았어요!,2.3,0.76243186,-164.83255,-7.444622993,,,,,,
7990,이번 태풍 진행 방향은 어디인가요?,이번 해 첫눈 예상 날짜는 언제입니까?,0.2,0.401404321,-260.9520874,-11.9876442,,,,,,
7991,연휴 기간 동안 일일 평균 이동량이 지난해보다 19.3% 감소한 것으로 집계되었습니다.,휴가철의 하루 평균 이동량은 지난해보다 19.3% 감소했습니다.,3.8,0.780133605,-154.5231628,-6.978496552,,,,,,
7992,제가 사월에 학교 주소를 가진 메일로 몇통의 메일을 보냈나요?,메일 중 제가 학교로 사월달에 보낸 메일 수가 궁금해요,3.7,0.872935534,-121.6237946,-5.471737385,,,,,,
7993,그러나 지금은 결코 긴장을 늦추거나 마음을 놓을 때가 아닙니다.,그러나 위기 속 대한민국은 어느 때보다 강한 모습이다.,0,0.424424648,-235.7636871,-10.87198448,,,,,,
7994,지진 시 안에 있지 말고 건물 밖으로 피신하자.,더울 때는 다른 음료 말고 물을 많이 마시도록 하게.,0.2,0.428683519,-256.5216064,-11.6526823,,,,,,
7995,숙소는 산타루치아역에서 정말 가까웠다.,그 숙소는 산타 루치아 역에서 정말 가까웠어요.,4.2,0.882503152,-114.6443787,-5.280038357,,,,,,
7996,"그리고 숙소에 비엔나 시내 팜플렛, 버스노선도들도 다 준비해 놓으셨어요.",비엔나에는 모든 팜플렛과 버스 노선이 있습니다.,2,0.748406291,-169.8291321,-7.640302658,,,,,,
7997,"아주 오래되고 고풍스러운, 영화의 한 장면같은 아름다운 집입니다.",영화의 한 장면처럼 아주 오래되고 고풍스러운 아름다운 집입니다.,4.5,0.976631761,-50.8353653,-2.326301098,,,,,,
7998,호스트는 굉장히 친절하고 메시지 응답도 빠르세요.,호스트는 매우 친절하고 메시지에 빠르게 응답합니다.,4.2,0.913879991,-96.79454041,-4.40053606,,,,,,
7999,바쁠 때 만날수록 더 애틋하니까 여자친구하고는 약속 미루지 말거라.,활기찬 하루를 위해 아침 운동을 거르지 마십시오.,0,0.319554389,-276.4751892,-12.6116848,,,,,,
8000,"페인트나 바닥, 기자재들이 모두 새로이 구비된거 같았습니다.",한국인들이 많이 방문하는것 같았습니다.,0,0.347532094,-251.4393921,-11.42790508,,,,,,
8001,내일 이태원 약속 어디서 보기로 바뀐거야?,이태원에서 만나기로 한 내일 약속 바뀐 장소가?,4,0.791334629,-149.4453125,-6.822744846,,,,,,
8002,첨부 파일 보낼 때 네이버랑 네이트 중 뭐가 더 빨라?,받은 메일함이 더 빨리 찼니 정크 메일함이 더 먼저니?,0.3,0.564631462,-223.8634338,-10.09522915,,,,,,
8003,황사 일수는 며칠인가요? 올해 기준으로.,미세먼지 실시간 확인 어플 추천해줘.,0.7,0.519547105,-235.7735596,-10.66272354,,,,,,
8004,서울 여의도 벚꽃 축제는 시간이 어떻게 됩니까?,어느 지역에서 단풍이 시작되는지 알 수 있을까?,0,0.436692715,-261.0218811,-11.87776089,,,,,,
8005,지금 어디서 뉴스 해?,티비 조정하는 명령어가 뭐지,0,0.503150284,-235.5610962,-10.57524204,,,,,,
8006,사용이 곧 중단될 메일 말고 네이버 메일 사용하자,타 메일서비스는 용량이 제한적인데 네이버 메일은 무제한이므로 사용하는게 좋아,1,0.660512626,-198.3249512,-8.99202919,,,,,,
8007,마드리드에 계신분이라면 진짜 추천해요!,"영국에 대한 로망을 갖고 계신분들, 노팅힐이 좋으신분들 모두 너무너무 추천하는 숙소입니다!",0.7,0.57117039,-215.3725281,-9.682993889,,,,,,
8008,청소는 진공청소기를 사지말고 로봇 청소기 구입해서 하자.,그냥 청소기 말고 로봇 청소기를 사서 써보지 그래,2.9,0.867131233,-124.8143005,-5.636014462,,,,,,
8009,이가격에 이숙소면 충분히 다음에도 올만하다,다음에도 도쿄 여행을 온다면 이곳으로 올듯,1,0.508359075,-225.3876953,-10.12410355,,,,,,
8010,시내로 나가는것도 버스 지하철 다 너무나 편리했습니다.,바포레토 정류장이 바로 집 근처에 있는 것도 편리했습니다.,1.3,0.662493706,-178.6188354,-8.26864624,,,,,,
8011,비엔나에서 이 가격에 절대 이런 집 못 얻어요!,그래도 이 가격에 이런 환경의 숙소라면 추천해요!,2,0.528607786,-229.5215149,-10.27194881,,,,,,
8012,세탁기는 2달러 건조기는 1달러로 이용할수 있습니다.,"세탁기는 2달러에, 건조기는 1달러에 사용하실 수 있습니다.",4.5,0.98188746,-46.7016983,-2.088212967,,,,,,
8013,추후 파리에 방문한다면 다시한번 이 곳을 이용할 예정입니다!,"만약 여러분이 미래에 파리를 방문한다면, 우리는 이곳을 다시 사용할 거예요!",3.8,0.766756415,-158.2040558,-7.128330231,,,,,,
8014,닌 어쩌다가 메일 주소를 만들게 되었어?,너는 무슨 일을 하다가 메일 주소를 만들었니?,4.2,0.853106439,-124.4239502,-5.651765823,,,,,,
8015,이번 주에 저녁약속이 얼마나 많이 잡혀 있어?,이번 주에는 저녁 약속이 몇 개나 있으신가요?,3.6,0.831987977,-136.9912262,-6.181078911,,,,,,
8016,이번 조치로 해당 시간에 운항 예정이던 국제선 10편과 국내선 79편의 운항 시간 등이 조정됐다.,이 법안은 10개의 국제선과 79개의 국내선의 운항시간을 조정했습니다.,3.7,0.828284979,-145.8233337,-6.578725815,,,,,,
8017,페이스북에 메일은 빈 칸으로 남겨두세요.,다른 사람은 몰라도 교수님께 메일을 보낼 때는 끝에 이름을 꼭 적자.,0.2,0.604575217,-212.1555481,-9.523378372,,,,,,
8018,편안한 침대 사랑스러운 방 자유로운 부엌 나에게 과분한 행복이었다,뜨거운 물 편안한 침대 다 좋았습니다.,0.8,0.691920042,-186.3898926,-8.431204796,,,,,,
8019,돌아오는 연휴에 주말 날씨는 어때?,지진 시에는 건물 안에 있지 말고 밖으로 피신하세요.,0,0.210506439,-296.6833496,-13.49190998,,,,,,
8020,비 올 때 계곡엔 텐트치지 말지?,비 내릴 때에는 계곡에 텐트치면 안됩니다.,4,0.864598691,-122.6094513,-5.61352396,,,,,,
8021,한마디로 공감능력이 없는 분 같았어요.,집주인때문에 저는 이 나라에서 잊어버릴수 없는 기억을 받았어요.,0.2,0.353738189,-241.5949402,-11.10579109,,,,,,
8022,일몰은 몇 시입니까? 오늘 기준으로.,서울 대기질 확인 사이트 안내해주세요.,0,0.240123987,-294.4194336,-13.26680565,,,,,,
8023,내일 기온이 영하일지 영상일지 알고싶습니다.,영하와 영상 둘 중 내일 기온을 말해주세요.,3.4,0.818331003,-137.5215454,-6.140513897,,,,,,
8024,화장실의 샤워부스도 다른 이태리 숙소보다 사용하기 편리했습니다,주방 활용할 수 있는 것은 물론 화장실도 편하기 이용했습니다.,1.2,0.702860415,-185.1708527,-8.344791412,,,,,,
8025,스콜과 장마 중 비가 많이 오는 것은 무엇입니까?,스콜과 장마 중 비가 많이 오는 것을 골라주세요.,4,0.888062477,-118.3520813,-5.317295074,,,,,,
8026,거실은 보지말고 안방에 불 켜질 수 있게 해줘,거실말고 안방에 불 좀 켜줘,3.3,0.910213172,-102.905899,-4.685926914,,,,,,
8027,"주차장은 없지만, 바로 옆 건물에 주차가 가능합니다.","친철, 청결, 바로 옆에 편의점 너무 좋아요.",0.5,0.360049486,-266.6056213,-12.0875721,,,,,,
8028,질병관리본부가 27일 6명의 코로나19 환자로부터 얻은 바이러스 유전자를 분석한 결과와 고해상 전자현미경 사진을 공개했다.,고용노동부는 18일 이 같은 내용의 코로나19 긴급 고용안정지원금 시행 방침을 공고했다.,0.5,0.362603843,-282.5283203,-12.62757683,,,,,,
8029,네이버 메일과 엔드라이브 연동하면 안돼,그쪽 아버님 메일 주소가 필요한데 불러줄 수 있을까요?,0.3,0.528809369,-227.7084045,-10.33750439,,,,,,
8030,칫솔치약 샴푸 에어컨도 층층마다 다 있어요,"칫솔, 치약, 샴푸, 에어컨이 층마다 있습니다.",4.4,0.816645443,-144.4887085,-6.63939333,,,,,,
8031,그리고 숙소 주변에 맛있는 식당도 많아요!,그리고 우리 기숙사 근처에는 맛있는 식당들이 많이 있어요!,2.8,0.873224854,-114.6492996,-5.253110409,,,,,,
8032,호스트분은 정말 친절하고 다정한 분이세요.,호스트분께서 너무 친절하시고 답장도 빠르세요,2.9,0.808403969,-142.5636597,-6.51386261,,,,,,
8033,탄소중립은 우리 경제의 성장을 유지하기 위해서도 꼭 필요한 과제입니다.,탄소 중립성은 우리 경제의 성장을 유지하기 위한 필수적인 도전 과제입니다.,4.2,0.908599138,-104.7518997,-4.733450413,,,,,,
8034,중심가와도 가깝기 때문에 언제든지 다녀올수있습니다.,완전히 독립된 공간이기때문에 편히 쉴수있습니다.,0,0.386283576,-253.6036987,-11.31126881,,,,,,
8035,메일함은 지우지말고 그냥 둬,최대 몇 번 까지 지메일에 가입할 수 있나요?,0.2,0.56984657,-223.2427673,-10.08939266,,,,,,
8036,동네슈퍼는 하루 16시간 이상의 가족 노동으로 운영되는게 현 상황이다.,현재 상황은 동네 슈퍼마켓이 하루에 16시간 이상의 가족 노동으로 운영되는 것입니다.,3.8,0.876345813,-119.2644958,-5.367424011,,,,,,
8037,지하철과 가깝고 중앙역이나 콜로세움과 가깝기 때문에 여행하기 편합니다.,지하철역과 콜로세움이 가까워서 여행하기에 편리합니다.,3.8,0.904226303,-102.3974915,-4.631353855,,,,,,
8038,하던 일에 집중해 티비 보지 말고,세탁할 땐 이제 더운물로 해.,0,0.231779218,-292.1654663,-13.33945847,,,,,,
8039,위치는 완차이역과 코즈웨이역 중간이였어요.,위치는 완차이 역과 코즈웨이 역 사이에 있었습니다.,4,0.912846982,-97.45304108,-4.47467804,,,,,,
8040,오후에 여가 때 할 만한 거 뭐 없을까?,오후에 여가로 할 만한 뭔가 알아?,3.9,0.933259308,-84.70304871,-3.877585649,,,,,,
8041,하수구에 음식 버리지 않도록 해라.,지진일 때는 엘리베이터 말고 건물 계단을 사용해.,0,0.262783229,-297.6871948,-13.23162556,,,,,,
8042,여름엔 음식 남기는 것을 금합니다.,여름에 음식 남지기 맙시다.,4.2,0.827010453,-135.7463684,-6.135425091,,,,,,
8043,연 매출 1억원 이하 중소기업과 소상공인이 지원 대상으로 한도는 5000만원이다.,연 매출 5억원 이하 소상공인은 3000만원 한도로 1.5% 금리(최대 1년)의 시중은행 이차보전 프로그램을 이용할 수 있다.,1.3,0.694362044,-194.3092346,-8.846615791,,,,,,
8044,날씨가 좋으면 커다란 두 개의 창문으로 들어오는 햇빛이 최고예요.,"날씨가 좋다면, 두 개의 커다란 창문을 통해 들어오는 햇빛이 가장 좋습니다.",3.8,0.949646831,-76.26989746,-3.391221046,,,,,,
8045,대출은 내달 18일부터 사전 접수를 받아 25일부터 심사가 시작된다.,공수처는 언제부터 업무가 시작되나요?,0.2,0.256556153,-294.8143005,-13.30092812,,,,,,
